1024
0	0.166858	-0.923811	0.344576
1	-0.734284	-0.615111	0.287169
2	0.992642	-0.110355	0.0498294
3	-0.505817	0.193229	0.840721
4	0.609438	0.770867	-0.185338
5	-0.300395	-0.689395	0.659165
6	0.439539	0.194473	0.876918
7	-0.136556	-0.360938	-0.922538
8	-0.79404	0.300201	-0.528564
9	-0.715346	-0.488651	0.499501
10	0.71291	0.700879	-0.0229795
11	-0.617774	-0.18794	0.763566
12	-0.0929227	-0.561236	0.822423
13	0.716137	-0.114875	-0.688442
14	-0.322842	-0.053832	-0.944921
15	-0.645748	0.701104	-0.302426
16	-0.374316	-0.0389935	-0.926481
17	-0.988709	-0.101225	-0.110492
18	0.816355	0.484432	0.314468
19	-0.329398	-0.942637	-0.0541539
20	-0.771871	0.351426	0.529825
21	-0.557247	0.761047	0.33209
22	-0.684086	-0.528617	0.502584
23	-0.800651	-0.50969	-0.314919
24	0.720969	-0.306121	0.621686
25	0.354923	-0.407827	0.841253
26	0.893171	0.434656	0.11541
27	0.346981	0.185852	-0.919273
28	-0.125942	0.561389	-0.817912
29	-0.982429	0.182435	0.0393884
30	-0.230006	-0.681753	0.694485
31	-0.319791	-0.631355	-0.706487
32	0.365341	0.689172	-0.625754
33	-0.135711	-0.723282	0.677087
34	-0.273848	-0.670156	0.689853
35	0.742838	0.596047	0.304828
36	0.806911	0.131376	0.575877
37	0.330866	-0.915772	0.227793
38	-0.224385	-0.534807	-0.814637
39	-0.967355	-0.110368	-0.228131
40	-0.803156	0.00630012	0.595735
41	-0.0144381	0.706547	0.707519
42	0.911782	0.305766	-0.274153
43	-0.84042	0.283994	0.461564
44	0.955045	-0.264565	0.13377
45	-0.793022	-0.0323019	-0.608336
46	0.549808	-0.500279	0.668903
47	0.418315	-0.386037	0.822185
48	-0.913299	0.208298	-0.349997
49	-0.583081	0.657415	0.477307
50	0.0234275	-0.694033	0.719562
51	-0.114358	0.34851	0.930303
52	-0.361477	-0.635379	-0.682369
53	-0.656856	0.0578195	0.751796
54	-0.355263	-0.86012	-0.366035
55	-0.311058	-0.65327	-0.690276
56	-0.515059	-0.821454	-0.244802
57	-0.0529889	0.838965	0.541599
58	-0.424193	0.361014	0.830499
59	0.851469	-0.513332	-0.107198
60	0.341178	-0.594296	0.728292
61	-0.0804613	0.597722	-0.797656
62	-0.737656	-0.075579	-0.670934
63	0.529258	0.425637	0.733975
64	-0.116785	-0.27385	-0.954656
65	-0.302006	0.925884	0.227005
66	-0.386515	-0.665962	-0.638045
67	0.873524	0.333386	-0.354695
68	0.57707	-0.742367	0.340413
69	-0.640081	0.0278271	-0.767803
70	-0.115238	-0.0273879	-0.99296
71	0.385654	-0.0942525	-0.917817
72	0.60531	0.111637	-0.788122
73	-0.126164	-0.654333	-0.745608
74	0.286653	-0.409248	0.866225
75	0.5141	-0.857448	-0.0219983
76	-0.911042	-0.340279	-0.232836
77	0.960984	-0.260198	0.0938484
78	0.0723467	-0.991858	0.104807
79	0.382925	-0.857802	-0.342846
80	0.741298	-0.398674	0.539941
81	-0.0863646	-0.724116	-0.68425
82	0.137612	0.161157	0.977288
83	-0.0193354	-0.859062	0.511507
84	0.379731	-0.812576	-0.442181
85	0.292935	0.953633	0.0690902
86	-0.105156	-0.320967	-0.941234
87	0.181048	-0.136572	0.973945
88	-0.22193	0.743936	-0.630323
89	-0.435711	0.368696	-0.821108
90	0.737803	0.554048	0.385587
91	-0.392889	-0.087237	-0.915439
92	0.663113	-0.73579	0.137459
93	0.337008	0.504093	-0.795183
94	0.127428	0.791552	-0.597668
95	-0.584975	0.717083	0.37894
96	0.19698	0.899317	0.390419
97	-0.418991	-0.304122	0.855544
98	-0.557281	-0.261794	0.787973
99	0.940485	0.26855	-0.208254
100	-0.070361	0.738871	-0.670163
101	0.949579	0.288026	-0.123858
102	-0.446469	-0.770271	-0.455354
103	-0.589763	-0.145568	-0.794349
104	-0.132784	-0.872105	0.470958
105	0.59895	-0.0760728	-0.797165
106	0.0695599	-0.310783	0.947932
107	-0.147658	0.911991	0.382712
108	0.99574	0.0159049	-0.0908264
109	-0.793727	0.603377	0.0770343
110	-0.133856	-0.952238	0.274457
111	-0.733116	0.209068	0.647172
112	-0.764087	0.46373	0.448471
113	-0.628082	0.655298	0.419639
114	0.468696	-0.292752	0.833439
115	-0.939636	0.117058	0.32153
116	-0.729358	-0.672445	0.125917
117	-0.48943	-0.79273	0.36337
118	-0.719358	0.47923	-0.502854
119	0.837251	0.467243	0.28407
120	0.232334	-0.972358	-0.02327
121	-0.0450802	0.938776	0.341567
122	-0.641955	0.620544	-0.450355
123	-0.793783	0.0284043	-0.607537
124	0.845418	0.508206	0.164298
125	-0.6692	0.657877	-0.345498
126	-0.213313	-0.692198	-0.689463
127	0.679778	-0.500426	-0.536168
128	-0.334352	0.932233	0.138385
129	0.395383	-0.863079	0.314273
130	-0.511132	0.248693	-0.822737
131	0.540991	-0.436792	0.718708
132	0.65678	-0.724961	-0.20754
133	-0.685727	-0.550459	0.476208
134	-0.760665	-0.497499	-0.416992
135	-0.413143	-0.20945	-0.886253
136	0.957138	-0.0114058	-0.289408
137	-0.584977	-0.597196	-0.548779
138	-0.9462	-0.246829	0.20924
139	0.830315	-0.120503	-0.54411
140	0.230501	-0.629635	0.741909
141	-0.13825	-0.854082	-0.501429
142	-0.615905	-0.423851	0.664087
143	-0.474836	-0.058514	-0.878127
144	-0.937308	0.290237	-0.192914
145	-0.47026	-0.624705	0.623377
146	-0.469763	0.128561	-0.873382
147	0.288138	0.872264	0.395136
