1458
0	1.71359	4.4132
1	1.42758	0.284749
2	1.16534	5.35646
3	1.58265	3.96205
4	1.31219	2.36589
5	1.67495	0.364052
6	1.98921	4.19793
7	0.358658	4.58046
8	1.33013	4.85911
9	0.706921	0.74442
10	2.39275	5.30964
11	1.65258	3.95981
12	2.11516	3.08461
13	0.170747	5.37748
14	1.73141	4.07208
15	1.01577	5.91179
16	2.73775	3.75019
17	2.93959	2.3652
18	2.79249	4.59247
19	0.945073	1.70588
20	1.01053	3.45677
21	2.71189	5.06008
22	0.234764	6.26006
23	1.89657	0.167102
24	2.75979	5.92749
25	1.00017	2.34254
26	3.04487	4.39145
27	2.93382	2.20166
28	1.47216	3.99799
29	2.6117	5.8922
30	0.539019	6.07004
31	1.47868	0.895147
32	2.67439	3.89626
33	0.303145	0.819364
34	2.63186	1.54818
35	1.00347	4.42116
36	2.11662	5.49682
37	0.581574	0.887883
38	1.95894	5.60375
39	2.08119	5.20136
40	2.40429	1.88739
41	1.86215	0.538553
42	2.0199	3.47671
43	2.27739	1.38659
44	1.07646	5.07393
45	1.50028	1.18584
46	1.07614	3.64082
47	2.36719	6.05339
48	1.33941	4.70454
49	0.690818	2.42176
50	0.866992	2.51281
51	1.98663	4.62963
52	1.87051	4.94878
53	2.07858	2.73219
54	1.57604	5.70763
55	1.88506	1.95848
56	1.97332	0.919171
57	0.372864	5.13967
58	2.42319	1.93686
59	1.51194	2.0805
60	1.7159	4.47011
61	2.0661	5.82326
62	1.54192	3.95344
63	2.09234	4.86691
64	2.77219	0.934564
65	1.43419	1.90163
66	1.85645	4.11141
67	1.40161	3.52656
68	0.404897	3.00455
69	2.1368	5.4071
70	1.11029	1.48004
71	1.60918	2.69967
72	1.19711	2.72834
73	1.10413	5.50061
74	2.80985	5.04152
75	1.67395	5.277
76	1.26572	2.14139
77	1.86521	4.05079
78	1.2513	4.40037
79	0.612444	2.01896
80	1.68942	4.88967
81	1.50436	2.56666
82	2.45606	3.27564
83	1.47701	1.25901
84	2.36328	3.71189
85	2.85508	2.394
86	2.74374	5.87296
87	1.83671	0.532423
88	1.41504	2.63492
89	1.48595	2.32285
90	0.784599	1.91325
91	1.99757	4.63074
92	2.45821	3.45919
93	2.44484	0.44996
94	2.60078	6.26956
95	2.17043	5.36191
96	0.837253	3.03094
97	2.59894	5.42395
98	0.920943	1.56359
99	1.24703	0.186936
100	2.47435	4.88375
101	2.04404	0.960839
102	2.21211	3.09131
103	1.74301	0.764316
104	2.00218	5.74679
105	2.48212	4.24463
106	2.12271	3.65303
107	1.72003	3.19849
108	1.47833	0.264466
109	1.12276	1.19711
110	1.80816	5.64002
111	2.3962	6.1156
112	2.68858	3.89736
113	0.212767	3.59812
114	2.85559	5.96831
115	1.47184	0.871387
116	2.31131	2.05315
117	0.737811	0.648361
118	2.30805	4.61245
119	0.842021	2.29537
120	0.890969	2.17442
121	2.08066	0.389035
122	2.02898	5.02525
123	1.7923	4.66231
124	0.274415	5.63319
125	0.680636	5.29044
126	1.42349	4.73551
127	2.13027	1.71638
128	2.32544	0.024455
129	1.58491	0.847201
130	0.758229	5.07105
131	0.559753	2.35501
132	2.23699	6.18873
133	1.90786	5.5245
134	0.722779	0.00346613
135	1.90137	4.50783
136	2.53522	0.508923
137	1.67425	3.21895
138	1.36999	4.6696
139	1.77974	3.74104
140	2.09826	0.652263
141	2.0294	3.62876
142	0.918388	4.18403
143	1.0784	5.18102
144	1.63308	5.3508
145	1.31715	4.22615
146	2.83661	4.49909
147	2.64514	1.52269
148	0.776055	5.54007
149	1.01048	4.20117
150	1.31318	6.02377
151	1.2187	4.41533
152	1.44207	5.43718
153	2.87908	6.19662
154	0.917709	1.66498
155	1.99987	0.645172
156	2.03051	3.93659
157	0.976566	0.495202
158	1.91628	5.75467
159	0.522129	0.429801
160	1.98553	5.67854
161	1.43874	3.46011
162	1.8984	4.55869
163	1.76284	1.01959
164	2.23879	0.915179
165	2.3398	6.27492
166	2.51265	5.13834
167	2.62451	5.58352
168	1.20488	2.19529
169	2.23627	2.9386
170	1.60788	2.35416
171	2.02965	0.548532
172	1.11638	4.91714
173	2.69655	1.48237
174	1.47853	0.682279
175	1.27871	3.88889
176	2.9048	2.87662
177	1.8605	1.41673
178	1.46433	0.41008
179	0.901133	3.39665
180	1.12131	4.98664
181	1.84531	3.24454
182	0.251658	3.71877
183	1.88811	4.30445
184	2.48957	4.58231
185	2.29632	3.75319
186	1.58652	4.00753
187	1.96796	0.830183
188	1.84461	6.15661
189	1.62587	5.59228
190	0.771971	5.59155
191	0.996342	5.58534
192	2.59309	4.03377
193	1.34888	2.81198
194	1.02603	1.65386
195	1.34367	6.14695
196	2.15303	2.83116
197	1.90491	1.76457
198	1.15631	4.20632
199	1.93743	4.22954
200	1.2327	0.551785
201	0.968919	4.32479
202	1.14434	1.73704
203	1.36948	0.945819
204	0.739342	3.18526
205	2.60887	2.79707
206	1.36769	2.18875
207	1.68041	2.546
208	1.57647	5.9027
209	1.40332	1.46873
210	1.9191	4.59109
211	1.92502	1.09033
212	2.14766	1.85396
213	2.0869	3.04971
214	0.4216	3.0389
215	2.65473	4.87305
216	1.90975	1.78466
217	0.323105	4.92692
218	1.04738	2.84411
219	1.3753	0.919793
220	0.426289	4.6375
221	2.11859	1.88777
222	1.97142	6.22164
223	1.78376	0.0192968
224	0.933349	3.18416
225	0.879736	2.99112
226	3.03613	1.14755
227	1.69168	5.44937
228	0.504894	3.21626
229	2.45496	4.88812
230	2.10732	4.27121
231	2.20168	0.451303
232	2.56824	0.326189
233	2.02695	6.25427
234	1.66944	4.24663
235	0.704373	5.5
236	2.55828	4.87239
237	0.949213	1.42326
238	1.64281	5.35176
239	1.46526	5.20013
240	0.94422	4.22638
241	0.025196	0.904487
242	0.230377	3.65644
243	0.564196	4.72782
244	0.694566	3.81517
245	1.70199	2.39498
246	0.581166	3.23786
247	1.84657	4.68593
248	2.08072	1.98232
249	1.71836	4.35088
250	2.65372	5.63866
251	1.50271	3.55475
252	2.67351	5.82672
253	1.62825	5.39199
254	1.48581	6.15309
255	1.74009	3.24899
256	2.48578	5.96773
257	1.42002	0.554573
258	1.54064	5.8486
259	2.51066	5.2455
260	0.763341	4.11217
261	1.64382	6.00912
262	1.66325	0.904144
263	1.34422	3.5694
264	1.85878	2.66034
265	1.36152	4.87737
266	1.9866	6.14215
267	1.46477	1.78117
268	1.9024	4.47933
269	1.75076	2.31045
270	2.35319	0.684295
271	1.73966	2.84108
272	1.52941	5.93342
273	2.44383	3.12633
274	0.317324	3.41491
275	1.76625	2.17521
276	1.45383	1.81749
277	2.21	1.91288
278	2.37131	0.483603
279	2.20948	0.850549
280	1.45989	2.882
281	1.56294	4.43184
282	1.3012	1.77278
283	1.00455	2.896
284	1.10742	3.18822
285	2.43006	5.17512
286	1.68611	1.76455
287	1.43147	3.20248
288	0.669983	2.36049
289	0.926374	0.0540677
290	1.31176	1.59222
291	2.34596	2.33028
292	1.32104	6.22014
293	0.666056	5.65647
294	0.764979	4.31332
295	2.59224	4.45285
296	2.6154	5.86875
297	1.29328	5.08154
298	2.20946	2.264
299	0.532303	2.4649
300	1.99048	6.07095
301	0.47206	5.75559
302	0.820197	5.10132
303	1.25734	1.52385
304	1.59798	3.85619
305	1.7458	3.2215
306	0.810324	3.06537
307	1.06598	3.05949
308	2.06417	5.60415
309	2.15439	0.718703
310	1.40293	0.712318
311	2.71226	3.15225
312	1.49099	3.51856
313	2.20371	4.41817
314	2.20826	6.18189
315	1.14125	3.98084
316	1.03855	2.53778
317	1.66757	1.64597
318	0.0716438	1.50145
319	1.84982	1.94911
320	0.786566	0.078483
321	1.79959	4.94624
322	1.89836	4.24384
