3456
0	1.30939	6.0171
1	1.86112	1.54928
2	2.77026	1.35375
3	1.2379	5.07473
4	2.64957	4.12764
5	0.688366	0.858556
6	0.772661	3.17274
7	2.21327	1.62667
8	0.287769	1.24968
9	0.729043	3.21709
10	0.345205	2.3396
11	0.738047	0.953144
12	1.91497	5.98209
13	1.39241	2.45668
14	2.57028	1.26832
15	0.570666	4.06053
16	0.997027	4.74936
17	1.88529	2.63366
18	0.231579	1.17464
19	1.80527	4.47166
20	0.502683	3.36045
21	1.62715	2.94444
22	2.45615	0.620581
23	0.470482	5.92429
24	0.914825	2.63552
25	0.726474	0.0830229
26	2.02669	5.25614
27	1.12422	5.12407
28	0.126584	6.00214
29	1.5197	4.76377
30	1.3532	1.97349
31	1.72493	5.59066
32	1.23134	3.02283
33	1.70047	5.72266
34	2.91979	5.67058
35	1.97087	4.59065
36	0.671	3.23268
37	1.5237	0.942118
38	1.25833	3.41683
39	1.30076	1.69557
40	1.58147	1.32194
41	1.11896	3.62089
42	1.52348	4.70671
43	1.32798	1.62153
44	1.01107	4.89685
45	1.00025	3.80055
46	1.11606	3.85975
47	0.524534	0.0650317
48	0.738652	0.865954
49	2.32992	5.80085
50	0.705929	4.79238
51	1.81267	1.70813
52	2.66308	2.02542
53	1.29787	2.36703
54	1.65061	3.23804
55	2.10762	4.01284
56	2.02244	3.57306
57	1.01571	5.66995
58	2.76471	5.32823
59	2.58699	0.909777
60	1.46772	5.1243
61	2.86332	5.47424
62	1.54485	0.99245
63	1.7365	1.71193
64	2.86785	0.0990803
65	2.45357	6.21941
66	1.14241	4.42016
67	2.26378	6.12741
68	2.64764	3.10833
69	2.51614	4.27952
70	0.757595	1.50936
71	0.614994	3.47321
72	1.22088	3.46171
73	2.21631	6.05442
74	3.02005	5.42508
75	1.79791	2.42979
76	2.0525	0.192185
77	1.35614	0.623191
78	0.962488	1.41865
79	2.07151	1.14468
80	1.30609	6.25757
81	2.43718	1.69519
82	0.760249	6.15254
83	2.37776	0.704154
84	0.579407	1.61384
85	0.879576	1.42527
86	1.99103	5.1228
87	1.16405	0.0806806
88	0.540712	3.7713
89	0.843816	0.884551
90	0.922702	0.0770421
91	1.88139	3.38655
92	0.66362	5.34871
93	1.37699	1.61299
94	1.6408	4.70678
95	0.991161	5.50371
96	1.86752	2.83861
97	0.868918	5.66343
98	2.14668	3.28765
99	2.115	4.68519
100	1.54985	5.01169
101	1.02661	5.38691
102	2.37778	5.21906
103	0.74221	4.99831
104	0.695887	3.15495
105	1.30023	3.09382
106	1.88616	2.35596
107	2.28781	2.77314
108	0.431213	0.726667
109	1.75466	3.88826
110	1.32875	0.764519
111	1.30829	5.8112
112	1.2692	3.6082
113	2.43359	4.19608
114	1.62592	3.67973
115	0.944385	4.52992
116	2.15969	5.40738
117	1.75059	1.5212
118	0.809408	3.33553
119	0.744794	1.32774
120	2.12534	5.64783
121	2.0612	4.99548
122	1.47129	4.06418
123	3.1116	5.61102
124	0.353575	4.85877
125	2.04369	4.43654
126	2.0079	2.47874
127	2.46069	0.580646
128	0.641692	5.99026
129	1.79386	1.09111
130	2.66552	0.127372
131	0.920358	1.5681
132	1.27665	3.92988
133	1.7096	2.78499
134	0.961092	4.37355
135	2.46585	0.802393
136	1.81054	1.20074
137	1.17582	2.04395
138	1.84696	2.55263
139	1.34922	4.10234
140	1.59966	3.87285
141	2.01776	1.90248
142	1.14225	4.13203
143	0.926667	2.5442
144	0.936582	0.0866828
145	2.78588	0.763297
146	1.44164	0.403575
147	1.33723	3.60156
148	2.5211	0.2857
149	0.532308	0.0369824
150	1.93325	1.39871
151	0.983663	2.84951
152	1.93615	1.53522
153	1.50154	3.25665
154	2.40415	0.070117
155	0.906308	0.954788
156	2.14478	4.83311
157	1.40208	2.30516
158	1.95348	3.94631
159	2.4764	1.25409
160	1.49684	0.0823867
161	0.0949227	1.50297
162	0.908574	1.19141
163	1.81338	2.55637
164	2.23935	2.82475
165	2.2766	2.94438
166	1.72285	4.7544
167	1.49059	3.5003
168	1.61722	3.25859
169	2.49985	4.42528
170	0.650354	2.95102
171	1.91379	2.36346
172	2.0661	3.81039
173	1.6384	1.87326
174	1.86176	3.22153
175	2.12107	4.79893
176	1.56134	4.15871
177	2.08305	3.483
178	1.98485	2.42934
179	1.71687	1.24483
180	1.94185	1.80296
181	1.19049	1.43711
182	2.13757	2.33678
183	2.06034	4.08598
184	0.388836	4.8122
185	1.90206	2.82599
186	1.64598	2.3147
187	1.12323	0.143718
188	1.41312	5.12751
189	1.41896	4.7477
190	1.7786	3.64108
191	0.106334	6.19847
192	2.4183	0.705106
193	2.05298	4.86756
194	1.52264	5.61764
195	3.01557	4.76262
196	0.832652	0.373752
197	2.19819	3.22324
198	1.37419	3.33321
199	2.09932	4.70489
200	1.80767	0.895863
201	2.32483	0.0936502
202	2.05245	0.6503
203	2.79129	0.472458
204	2.64416	1.02184
205	1.63895	4.27607
206	1.09219	3.34237
207	2.42464	0.946555
208	0.470488	4.27269
209	1.58735	3.43439
210	1.11742	2.79926
211	1.98312	1.45701
212	1.69862	0.470246
213	2.11703	1.51024
214	2.23739	1.8027
215	2.55544	2.70674
216	0.995	4.15311
217	0.902625	2.84769
218	0.402067	3.50505
219	2.50123	5.11276
220	1.45479	4.97911
221	2.6529	4.63287
222	2.55251	2.78703
223	2.73378	2.47608
224	2.37435	4.05203
225	2.56288	1.09827
226	2.49719	2.34437
227	2.32023	5.06166
228	1.00664	5.76655
229	1.13092	1.02315
230	1.60161	3.39599
231	1.4682	5.46721
232	1.86945	4.6048
233	1.94463	5.97762
234	0.865481	6.04675
235	2.36742	4.79646
236	2.42733	2.14711
237	2.56304	6.26991
238	1.73891	5.40646
239	2.34238	3.65553
240	1.36173	1.28193
241	0.205375	0.207997
242	0.630889	1.33831
243	2.14975	5.58395
244	1.05507	5.77988
245	2.31287	5.45652
246	1.76839	0.254071
247	1.41707	5.49245
248	1.6612	5.46025
249	1.7643	1.52947
250	1.61877	5.21091
251	0.991538	1.36495
252	1.12278	1.31197
253	2.64005	0.471556
254	0.863758	5.34081
255	0.749906	4.50928
256	1.82243	5.66939
257	0.814888	1.90833
258	2.57506	1.96777
259	2.15588	3.94921
260	0.514056	4.11367
261	2.2197	2.66894
262	2.32043	4.10482
263	1.25737	2.03127
264	2.00622	1.76971
265	1.84547	4.99753
266	2.18147	1.7071
267	2.66278	1.67466
268	0.97685	5.26445
269	1.0948	2.5227
270	1.06038	4.18152
271	1.05954	4.44793
272	0.788122	4.33093
273	2.37883	1.60986
274	2.27118	2.10929
275	2.12005	3.92599
276	1.98203	0.0717958
277	1.80519	1.52565
278	1.08303	0.471379
279	2.21652	0.624147
280	2.72436	1.23795
281	2.93195	1.51913
282	2.22512	0.731466
283	1.70349	1.19663
284	2.77334	3.60999
285	2.69852	3.00155
286	1.99192	3.40449
287	1.6613	0.734325
288	1.88949	3.9556
289	1.61772	5.0532
290	2.32335	1.15672
291	1.26563	3.15395
292	2.67097	0.330206
293	1.58181	4.9099
294	0.753637	1.57713
295	2.11674	2.94369
296	0.719485	3.34071
297	1.05577	1.66127
