3456
0	-0.0958354	-0.471906	-0.876425
1	-0.098003	0.0180299	-0.995023
2	-0.598779	0.791466	-0.122661
3	-0.927162	-0.173543	0.332045
4	-0.93717	-0.342628	0.0657086
5	0.751136	0.0305075	0.659443
6	0.745675	0.444298	-0.496556
7	0.890995	0.00435822	-0.453992
8	0.162964	0.815326	-0.555596
9	-0.183203	0.903919	0.386481
10	0.49827	-0.0370693	-0.866229
11	-0.279718	-0.303173	-0.910958
12	-0.0421278	-0.998226	-0.0420749
13	0.169001	-0.118554	-0.97846
14	-0.226754	0.937738	-0.263115
15	0.773736	-0.62329	0.113324
16	-0.449789	0.632	0.631083
17	-0.433641	0.353404	0.828892
18	-0.754464	0.620388	-0.214249
19	0.825547	0.0845381	0.557965
20	0.205549	-0.183933	-0.961207
21	0.397598	0.903837	0.158098
22	0.85516	-0.262497	-0.446985
23	-0.983605	0.122931	-0.131947
24	-0.989213	-0.143383	0.0299894
25	-0.200845	0.247448	-0.947856
26	0.96618	-0.257226	0.018169
27	0.495721	-0.0947642	0.863296
28	-0.318917	-0.922237	-0.218566
29	0.373967	0.244556	-0.894618
30	0.00556648	0.58916	0.807997
31	-0.18702	-0.832162	-0.522043
32	-0.735947	-0.620684	0.270431
33	0.287649	-0.494106	0.820437
34	-0.941525	-0.310921	-0.129842
35	-0.146448	-0.176411	0.973361
36	-0.904496	0.0609127	-0.42211
37	0.556223	0.640101	0.529987
38	-0.90344	-0.402973	-0.146318
39	0.990141	-0.0263083	0.137579
40	-0.485912	-0.873975	0.00758536
41	-0.386752	0.921754	0.0281471
42	0.25969	0.836627	0.482303
43	0.828267	-0.131352	-0.54472
44	-0.1225	0.958607	-0.257035
45	-0.796086	-0.173851	-0.579675
46	0.806884	-0.59062	0.0103355
47	0.568301	-0.821473	0.0470708
48	-0.450066	0.0968763	0.887725
49	-0.421219	-0.319392	-0.84886
50	-0.188572	0.949395	-0.251176
51	-0.7557	0.49742	-0.426017
52	-0.550572	-0.787153	0.277956
53	-0.261656	0.0478152	0.963976
54	-0.346506	0.85941	-0.375962
55	-0.741319	0.100071	-0.663651
56	0.313979	-0.116264	0.942284
57	-0.958069	0.269812	0.0964589
58	-0.462762	-0.703122	-0.53988
59	0.187364	-0.814793	-0.548641
60	0.518727	-0.306952	-0.797937
61	0.466225	0.850673	0.242878
62	0.832656	-0.230652	0.503471
63	-0.398038	-0.77037	0.498092
64	0.720375	0.547237	-0.426135
65	0.756176	0.474162	-0.450963
66	0.121895	-0.728203	-0.674435
67	0.130206	-0.713979	-0.687954
68	0.520099	-0.355953	-0.776398
69	-0.193109	0.242194	0.950816
70	-0.5687	-0.372713	0.733257
71	-0.484622	0.401105	-0.77734
72	-0.437462	-0.809529	0.391522
73	-0.201181	0.97888	0.0363318
