13824
0	1.91487	1.63163
1	1.07776	1.50865
2	0.778324	4.59101
3	1.31441	3.0614
4	2.7145	3.48278
5	1.71139	1.64675
6	0.194666	1.03096
7	2.03681	3.92997
8	1.33648	5.70491
9	2.93555	4.91165
10	2.4627	4.45117
11	1.79798	3.38286
12	2.83105	5.46025
13	1.74479	4.19342
14	1.68695	5.93071
15	1.70377	2.84188
16	1.09735	0.257417
17	1.99549	3.10702
18	1.72888	4.94828
19	1.26614	0.646947
20	1.46564	0.752753
21	0.748841	3.89075
22	1.22083	1.54383
23	0.61041	2.16635
24	1.40493	1.28482
25	1.94834	3.68401
26	0.647411	0.553724
27	0.856693	3.30543
28	1.18761	3.36946
29	0.875408	0.898498
30	1.04894	2.16728
31	1.0538	3.98322
32	1.98004	4.21314
33	2.37082	6.24691
34	1.57775	5.47943
35	2.05559	5.12848
36	0.686304	4.40856
37	0.970018	2.77198
38	1.16874	5.75789
39	1.85568	4.44875
40	2.37207	0.265106
41	1.75573	4.28222
42	2.16164	5.52304
43	0.917673	5.88109
44	0.898472	1.73344
45	1.56394	5.64762
46	2.59276	0.891044
47	1.10379	2.42267
48	0.553827	3.87089
49	2.22907	1.3194
50	1.98856	5.56882
51	0.379964	4.43496
52	1.62061	1.15541
53	2.38286	4.65594
54	1.44474	1.41454
55	0.804096	5.36924
56	1.19493	6.22944
57	2.30345	1.46019
58	0.683051	1.82165
59	2.11626	1.65848
60	1.99743	6.11819
61	1.24657	3.24347
62	1.43672	1.07537
63	1.34165	6.12848
64	1.69632	2.03494
65	2.62626	1.54818
66	2.0442	1.43827
67	2.04272	5.87297
68	1.53932	5.82939
69	1.85364	0.629072
70	2.24334	6.20366
71	2.82668	5.78355
72	0.644589	4.07952
73	2.59311	5.35559
74	0.723522	2.35021
75	0.655726	4.44721
76	0.325169	1.6854
77	1.645	5.59979
78	1.20125	1.36671
79	0.967492	3.93189
80	2.82209	3.70801
81	2.99708	2.76011
82	2.11002	0.826233
83	1.57005	0.631138
84	0.148382	2.72461
85	1.89389	6.05219
86	2.71939	1.81342
87	0.691815	1.84367
88	2.36881	5.75779
89	2.57725	3.31272
90	2.47698	0.862155
91	0.971848	3.60098
92	1.98798	5.48937
93	0.766042	2.26175
94	2.12179	3.9551
95	2.62665	4.63097
96	1.53522	2.59274
97	1.33658	3.22075
98	0.836445	2.55002
99	0.97018	2.50089
100	2.0956	4.23565
101	0.883112	4.77742
102	3.03077	5.18168
103	0.475139	5.59464
104	2.00917	1.3403
105	2.14081	3.49558
106	0.421381	2.44023
107	0.881426	1.52878
108	1.93826	1.57216
109	1.89409	6.06896
110	0.841819	5.48022
