0	0	0	0	3.14159	3.47105	-1.15878e-16	-3.96212e-17	-1
1	0	0	0	0	2.49839	-0	0	1
2	0	0	0	0	2.41823	-0	0	1
3	0	0	0	3.14159	2.51951	-9.95231e-17	7.13635e-17	-1
4	0	0	0	0	3.35799	-0	-0	1
5	0	0	0	0	4.99292	0	-0	1
6	0	0	0	3.14159	3.91744	-8.74186e-17	-8.57647e-17	-1
7	0	0	0	3.14159	1.2338	4.04931e-17	1.15576e-16	-1
8	0	0	0	3.14159	1.92874	-4.29058e-17	1.14703e-16	-1
9	0	0	0	3.14159	0.911764	7.49915e-17	9.68187e-17	-1
10	0	0	0	3.14159	3.75651	-1.00032e-16	-7.06484e-17	-1
11	0	0	0	0	1.68988	-0	0	1
12	0	0	0	3.14159	2.46104	-9.51828e-17	7.70573e-17	-1
13	0	0	0	3.14159	0.368594	1.14239e-16	4.41245e-17	-1
14	0	0	0	0	4.97354	0	-0	1
15	0	0	0	3.14159	0.574532	1.02803e-16	6.65525e-17	-1
16	0	0	0	0	1.45059	0	0	1
17	0	0	0	3.14159	1.93649	-4.37928e-17	1.14367e-16	-1
18	0	0	0	3.14159	1.58367	-1.57607e-18	1.22455e-16	-1
19	0	0	0	3.14159	3.66443	-1.06104e-16	-6.11512e-17	-1
20	0	0	0	0	4.52939	-0	-0	1
21	0	0	0	0	5.38465	0	-0	1
22	0	0	0	0	4.52962	-0	-0	1
23	0	0	0	0	5.00401	0	-0	1
24	0	0	0	0	5.58911	0	-0	1
25	0	0	0	0	0.137012	0	0	1
26	0	0	0	0	0.952221	0	0	1
27	0	0	0	0	3.76605	-0	-0	1
28	0	0	0	0	5.3916	0	-0	1
29	0	0	0	3.14159	3.80634	-9.63883e-17	-7.5544e-17	-1
30	0	0	0	0	4.13963	-0	-0	1
31	0	0	0	0	4.54162	-0	-0	1
32	0	0	0	3.14159	5.68859	1.01447e-16	-6.86016e-17	-1
33	0	0	0	3.14159	3.72994	-1.01874e-16	-6.7966e-17	-1
34	0	0	0	0	5.94638	0	-0	1
35	0	0	0	0	4.40996	-0	-0	1
36	0	0	0	0	5.02422	0	-0	1
37	0	0	0	0	2.01256	-0	0	1
38	0	0	0	0	5.47383	0	-0	1
39	0	0	0	3.14159	4.62033	-1.12575e-17	-1.21946e-16	-1
40	0	0	0	0	1.54302	0	0	1
41	0	0	0	3.14159	1.29381	3.3489e-17	1.17797e-16	-1
42	0	0	0	3.14159	0.839241	8.18099e-17	9.11304e-17	-1
43	0	0	0	0	0.340641	0	0	1
44	0	0	0	0	0.785636	0	0	1
45	0	0	0	0	4.60781	-0	-0	1
46	0	0	0	0	2.27169	-0	0	1
47	0	0	0	0	0.568389	0	0	1
48	0	0	0	0	4.14465	-0	-0	1
49	0	0	0	3.14159	3.67509	-1.05446e-16	-6.22794e-17	-1
50	0	0	0	0	2.05196	-0	0	1
51	0	0	0	0	1.844	-0	0	1
52	0	0	0	3.14159	1.39791	2.10673e-17	1.20639e-16	-1
53	0	0	0	0	5.74577	0	-0	1
54	0	0	0	0	2.34853	-0	0	1
55	0	0	0	3.14159	0.819962	8.35514e-17	8.95363e-17	-1
56	0	0	0	0	1.51303	0	0	1
57	0	0	0	0	5.87906	0	-0	1
58	0	0	0	3.14159	0.612733	1.00186e-16	7.04301e-17	-1
59	0	0	0	0	0.459281	0	0	1
60	0	0	0	3.14159	4.75577	5.31041e-18	-1.22349e-16	-1
61	0	0	0	0	1.39767	0	0	1
62	0	0	0	0	2.53619	-0	0	1
63	0	0	0	0	0.361189	0	0	1
64	0	0	0	3.14159	3.17847	-1.22381e-16	-4.51547e-18	-1
65	0	0	0	3.14159	3.22494	-1.2204e-16	-1.01949e-17	-1
66	0	0	0	3.14159	1.35262	2.65074e-17	1.19562e-16	-1
67	0	0	0	3.14159	5.85059	1.11183e-16	-5.13406e-17	-1
68	0	0	0	3.14159	0.830639	8.25907e-17	9.04233e-17	-1
69	0	0	0	3.14159	5.87624	1.12463e-16	-4.84723e-17	-1
70	0	0	0	0	0.311286	0	0	1
71	0	0	0	3.14159	1.19696	4.4723e-17	1.14006e-16	-1
72	0	0	0	3.14159	2.08617	-6.03584e-17	1.06557e-16	-1
73	0	0	0	0	3.56916	-0	-0	1
74	0	0	0	3.14159	0.842595	8.15037e-17	9.14043e-17	-1
75	0	0	0	0	2.18298	-0	0	1
76	0	0	0	0	4.02328	-0	-0	1
77	0	0	0	3.14159	0.218854	1.19544e-16	2.65884e-17	-1
78	0	0	0	3.14159	2.21588	-7.3634e-17	9.78552e-17	-1
79	0	0	0	0	4.30845	-0	-0	1
80	0	0	0	0	0.189218	0	0	1
81	0	0	0	0	4.18679	-0	-0	1
82	0	0	0	3.14159	5.48779	8.57253e-17	-8.74573e-17	-1
83	0	0	0	3.14159	3.26516	-1.21531e-16	-1.50937e-17	-1
84	0	0	0	0	0.398398	0	0	1
85	0	0	0	3.14159	1.86933	-3.60193e-17	1.17048e-16	-1
86	0	0	0	0	1.48554	0	0	1
87	0	0	0	0	4.64539	-0	-0	1
88	0	0	0	0	0.676953	0	0	1
89	0	0	0	0	3.22911	-0	-0	1
90	0	0	0	3.14159	4.16772	-6.34537e-17	-1.04744e-16	-1
91	0	0	0	0	1.78474	-0	0	1
92	0	0	0	3.14159	6.13791	1.21175e-16	-1.77287e-17	-1
93	0	0	0	3.14159	2.28103	-7.98486e-17	9.28536e-17	-1
94	0	0	0	0	2.47623	-0	0	1
95	0	0	0	3.14159	3.4261	-1.17541e-16	-3.43744e-17	-1
96	0	0	0	3.14159	2.80941	-1.1577e-16	3.99361e-17	-1
97	0	0	0	0	3.59077	-0	-0	1
98	0	0	0	3.14159	0.660707	9.6693e-17	7.51535e-17	-1
99	0	0	0	3.14159	3.3859	-1.18828e-16	-2.96222e-17	-1
100	0	0	0	3.14159	2.60004	-1.04941e-16	6.31264e-17	-1
101	0	0	0	3.14159	3.08258	-1.22251e-16	7.22283e-18	-1
102	0	0	0	0	5.0456	0	-0	1
103	0	0	0	0	1.1039	0	0	1
104	0	0	0	0	0.245054	0	0	1
105	0	0	0	0	3.30716	-0	-0	1
106	0	0	0	0	4.60525	-0	-0	1
107	0	0	0	0	0.656123	0	0	1
108	0	0	0	3.14159	2.96013	-1.20454e-16	2.21013e-17	-1
109	0	0	0	0	4.56494	-0	-0	1
110	0	0	0	3.14159	3.51502	-1.14025e-16	-4.46761e-17	-1
111	0	0	0	3.14159	4.98388	3.28417e-17	-1.17979e-16	-1
112	0	0	0	3.14159	3.20177	-1.22243e-16	-7.36541e-18	-1
113	0	0	0	0	3.0039	-0	0	1
114	0	0	0	3.14159	0.760718	8.87062e-17	8.44322e-17	-1
115	0	0	0	0	3.72648	-0	-0	1
116	0	0	0	0	0.681639	0	0	1
117	0	0	0	0	3.25919	-0	-0	1
118	0	0	0	3.14159	1.62285	-6.37157e-18	1.22299e-16	-1
119	0	0	0	0	1.63419	-0	0	1
120	0	0	0	3.14159	2.29731	-8.13498e-17	9.15413e-17	-1
121	0	0	0	0	3.24481	-0	-0	1
122	0	0	0	0	1.42704	0	0	1
123	0	0	0	3.14159	4.18489	-6.16455e-17	-1.05818e-16	-1
124	0	0	0	3.14159	2.3318	-8.44572e-17	8.86825e-17	-1
125	0	0	0	0	1.48943	0	0	1
126	0	0	0	0	2.27444	-0	0	1
127	0	0	0	3.14159	1.22326	4.17088e-17	1.15143e-16	-1
128	0	0	0	0	5.31896	0	-0	1
129	0	0	0	3.14159	5.80713	1.08848e-16	-5.61227e-17	-1
130	0	0	0	3.14159	1.78245	-2.57273e-17	1.19732e-16	-1
131	0	0	0	0	2.08868	-0	0	1
132	0	0	0	3.14159	2.18489	-7.05665e-17	1.0009e-16	-1
133	0	0	0	0	5.8733	0	-0	1
134	0	0	0	0	3.77165	-0	-0	1
135	0	0	0	3.14159	3.8102	-9.60963e-17	-7.59151e-17	-1
136	0	0	0	0	1.19999	0	0	1
137	0	0	0	3.14159	3.40358	-1.18286e-16	-3.17181e-17	-1
138	0	0	0	0	3.27496	-0	-0	1
139	0	0	0	0	1.60476	-0	0	1
140	0	0	0	0	3.60521	-0	-0	1
141	0	0	0	0	6.18182	0	-0	1
142	0	0	0	0	5.43688	0	-0	1
143	0	0	0	3.14159	6.02909	1.18532e-16	-3.07842e-17	-1
144	0	0	0	0	3.13364	-0	0	1
145	0	0	0	0	5.14285	0	-0	1
146	0	0	0	3.14159	0.0220157	1.22435e-16	2.69593e-18	-1
147	0	0	0	3.14159	2.86445	-1.17792e-16	3.3507e-17	-1
148	0	0	0	3.14159	1.68348	-1.377e-17	1.21688e-16	-1
149	0	0	0	3.14159	0.196553	1.20107e-16	2.39161e-17	-1
150	0	0	0	3.14159	4.32475	-4.62926e-17	-1.13378e-16	-1
151	0	0	0	0	0.508995	0	0	1
152	0	0	0	3.14159	1.30033	3.27204e-17	1.18013e-16	-1
153	0	0	0	0	2.76158	-0	0	1
154	0	0	0	3.14159	0.0149026	1.22451e-16	1.82498e-18	-1
155	0	0	0	3.14159	2.29009	-8.06867e-17	9.21263e-17	-1
156	0	0	0	0	3.0475	-0	0	1
157	0	0	0	3.14159	2.90752	-1.19125e-16	2.84047e-17	-1
158	0	0	0	0	2.72074	-0	0	1
159	0	0	0	3.14159	2.10246	-6.20855e-17	1.0556e-16	-1
160	0	0	0	0	1.12348	0	0	1
161	0	0	0	0	0.514797	0	0	1
162	0	0	0	3.14159	4.59095	-1.48359e-17	-1.21563e-16	-1
163	0	0	0	0	2.44881	-0	0	1
164	0	0	0	3.14159	5.48838	8.57776e-17	-8.7406e-17	-1
165	0	0	0	3.14159	6.22277	1.22241e-16	-7.3938e-18	-1
166	0	0	0	3.14159	6.16664	1.21634e-16	-1.4241e-17	-1
167	0	0	0	3.14159	0.970603	6.91683e-17	1.01061e-16	-1
168	0	0	0	0	4.89882	0	-0	1
169	0	0	0	3.14159	1.37406	2.39378e-17	1.20102e-16	-1
170	0	0	0	0	0.262075	0	0	1
171	0	0	0	0	2.55256	-0	0	1
172	0	0	0	0	4.51843	-0	-0	1
173	0	0	0	3.14159	6.14693	1.2133e-16	-1.66353e-17	-1
174	0	0	0	0	2.26553	-0	0	1
175	0	0	0	0	4.27797	-0	-0	1
176	0	0	0	0	4.69179	-0	-0	1
177	0	0	0	3.14159	4.44666	-3.21605e-17	-1.18166e-16	-1
178	0	0	0	0	4.67056	-0	-0	1
179	0	0	0	0	3.79661	-0	-0	1
180	0	0	0	0	5.44209	0	-0	1
181	0	0	0	3.14159	2.78437	-1.14734e-16	4.28222e-17	-1
182	0	0	0	0	0.796687	0	0	1
183	0	0	0	3.14159	4.06614	-7.37475e-17	-9.77696e-17	-1
184	0	0	0	0	3.33756	-0	-0	1
185	0	0	0	0	0.128806	0	0	1
186	0	0	0	0	2.46162	-0	0	1
187	0	0	0	3.14159	3.30441	-1.20845e-16	-1.98515e-17	-1
188	0	0	0	3.14159	0.580721	1.02389e-16	6.71874e-17	-1
189	0	0	0	3.14159	1.58307	-1.50245e-18	1.22455e-16	-1
190	0	0	0	3.14159	3.41048	-1.18064e-16	-3.25336e-17	-1
191	0	0	0	0	2.2855	-0	0	1
192	0	0	0	3.14159	4.48608	-2.74789e-17	-1.19342e-16	-1
193	0	0	0	0	5.93705	0	-0	1
194	0	0	0	0	2.27954	-0	0	1
195	0	0	0	0	3.68191	-0	-0	1
196	0	0	0	3.14159	0.938993	7.23277e-17	9.88246e-17	-1
197	0	0	0	0	4.83912	0	-0	1
198	0	0	0	3.14159	1.86262	-3.52334e-17	1.17287e-16	-1
199	0	0	0	0	3.90127	-0	-0	1
200	0	0	0	3.14159	3.68292	-1.04955e-16	-6.31028e-17	-1
201	0	0	0	0	5.17492	0	-0	1
202	0	0	0	0	5.54085	0	-0	1
203	0	0	0	0	5.09745	0	-0	1
204	0	0	0	3.14159	5.14688	5.15516e-17	-1.11086e-16	-1
205	0	0	0	3.14159	2.2334	-7.53368e-17	9.65503e-17	-1
206	0	0	0	0	3.71622	-0	-0	1
207	0	0	0	0	3.96054	-0	-0	1
208	0	0	0	3.14159	2.28828	-8.0519e-17	9.22729e-17	-1
209	0	0	0	0	2.15921	-0	0	1
210	0	0	0	3.14159	3.82903	-9.46498e-17	-7.77111e-17	-1
211	0	0	0	0	2.84134	-0	0	1
212	0	0	0	3.14159	6.09936	1.20401e-16	-2.23858e-17	-1
213	0	0	0	0	5.95113	0	-0	1
